date,content,replyCount,retweetCount,likeCount,media,cleaned,sentiment_number,sentiment_label
2020-06-26 21:21:51+00:00,"IM SORRY DOCTOR DRE I SPILT THESE THREE DROPS OF ORANGE JUICE MIXED WITH UUUUUUM WHILE WE WERE FINISHING OUR FIRST PROJECT

#WESTDAYEVER https://t.co/trrd6LT3QJ",1713,14343,121851,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ebd9OqrXYAAKHOk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ebd9OqrXYAAKHOk?format=jpg&name=large'}]",sorry doctor dre spilt three drops orange juice mixed uuuuuum finishing first project westdayever,-0.08333333333333333,Negative
2020-06-26 20:13:56+00:00,"NICK KNIGHT YZY SPLY DOC

SITE COMING SOON

https://t.co/grE56BN9Nm

#WESTDAYEVER",421,3267,25444,,nick knight yzy sply doc site coming soon westdayever,0.0,Neutral
2020-06-26 15:31:54+00:00,"YZY GAP BEGINS
MOWALOLA JOINS AS YZY GAP DESIGN DIRECTOR
KSG CARTOON MURAKAMI CUDI
JESUS IS KING FILM ON APPLE JAMES TURRELL
YZY SPLY DOC NICK KNIGHT
FOAM RUNNER RELEASE MADE IN USA
JESUS IS KING DR. DRE VERSION
WASH US IN THE BLOOD VIDEO ARTHUR JAFA
#WESTDAYEVER",2081,17710,101448,,yzy gap begins mowalola joins yzy gap design director ksg cartoon murakami cudi jesus king film apple james turrell yzy sply doc nick knight foam runner release made usa jesus king dre version wash blood video arthur jafa westdayever,0.0,Neutral
2020-06-26 12:40:57+00:00,YEEZY AND GAP FORM PARTNERSHIP #WESTDAYEVER https://t.co/NyxgfYTjJM,2935,32867,195039,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EbcF_AvXkAEvO7G?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EbcF_AvXkAEvO7G?format=jpg&name=large'}]",yeezy gap form partnership westdayever,0.0,Neutral
2020-06-26 10:27:29+00:00,#WESTDAYEVER https://t.co/ASMwbx7T2o,2036,16241,117785,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EbbneGFU8AcqYEK?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EbbneGFU8AcqYEK?format=jpg&name=large'}]",westdayever,0.0,Neutral
2020-03-02 20:52:06+00:00,"YEEZY SEASON 8 STARTING NOW

https://t.co/C5AFxoxfnM
https://t.co/CdZS4OLXqB",5350,6151,45420,,yeezy season starting,0.0,Neutral
2020-02-12 19:35:24+00:00,"Sunday Service Experience

Credit Union 1 Arena, Chicago 
  
Sunday February 16th 2pm

https://t.co/yI8zxMASmh",1669,1480,17639,,sunday service experience credit union arena chicago sunday february 16th 2pm,0.0,Neutral
2020-02-05 23:15:06+00:00,Family https://t.co/vVQO68atHr,1547,6884,108599,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EQDFbNKVAAEwXDv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EQDFbNKVAAEwXDv?format=jpg&name=large'}]",family,0.0,Neutral
2020-01-28 18:35:40+00:00,"Sunday Service Experience

Bayfront Amphitheatre Miami
  
Sunday February 2nd 11am

https://t.co/tcAKX5sR92",668,1282,13942,,sunday service experience bayfront amphitheatre miami sunday february 2nd 11am,0.0,Neutral
2020-01-26 22:20:43+00:00,"Kobe, We love you brother

We’re praying for your family and appreciate the life you’ve lived and all the inspiration you gave https://t.co/pxbgLOOmpY",1797,113771,826261,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EPPZFKNU4AEiTFF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EPPZFKNU4AEiTFF?format=jpg&name=large'}]",kobe love brother praying family appreciate life lived inspiration gave,0.5,Positive
2020-01-03 05:50:37+00:00,happy new decade from the ranch https://t.co/7XhVVBEG4I,2522,12643,166277,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ENVZ1fhUUAEvk7y?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ENVZ1fhUUAEvk7y?format=jpg&name=large'}]",happy new decade ranch,0.4681818181818182,Positive
2019-12-22 00:44:38+00:00,quilted velour angel wings https://t.co/JkyL345RpR,679,2130,40471,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EMWgw9BU4AEnXY-?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EMWgw9BU4AEnXY-?format=jpg&name=large'}]",quilted velour angel wings,0.0,Neutral
2019-12-20 02:57:16+00:00,Meg Webster sketch https://t.co/Zil1KvybtI,347,629,11432,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EMMr9vUU4AAk_vH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EMMr9vUU4AAk_vH?format=jpg&name=large'}]",meg webster sketch,0.0,Neutral
2019-12-20 02:56:31+00:00,Vanessa Beecroft sketch https://t.co/Gtqhras6eh,450,891,16726,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EMMry73UEAAB67c?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EMMry73UEAAB67c?format=jpg&name=large'}]",vanessa beecroft sketch,0.0,Neutral
2019-11-25 02:34:42+00:00,reading from the book of Daniel https://t.co/GHmLTWa7iS,999,3756,42808,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EKL3DC1UYAAPMV7?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EKL3DC1UYAAPMV7?format=jpg&name=large'}]",reading book daniel,0.0,Neutral
2019-11-25 01:32:15+00:00,Fam pulling up https://t.co/8BLUQubN4B,840,5205,100976,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EKLowhzU8AEFiK4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EKLowhzU8AEFiK4?format=jpg&name=large'}]",fam pulling,0.0,Neutral
2019-11-24 05:55:05+00:00,Vanessa Beecroft 11 24 19 https://t.co/y0lKkLVo60,416,1388,25234,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EKHbUrfUwAAX3wU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EKHbUrfUwAAX3wU?format=jpg&name=large'}]",vanessa beecroft,0.0,Neutral
2019-11-18 20:23:35+00:00,Ye and Dre Jesus is King Part II coming soon. https://t.co/wTKFgXQQXQ,6823,55202,300801,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EJroke1UcAAsDHZ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EJroke1UcAAsDHZ?format=jpg&name=large'}]",dre jesus king part coming soon,0.0,Neutral
2019-11-17 23:12:55+00:00,Invite artwork by Nick Knight https://t.co/U7IBqe1Gxk,1114,4384,40447,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EJnFvaWU0AAOeJ-?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EJnFvaWU0AAOeJ-?format=jpg&name=large'}]",invite artwork nick knight,0.0,Neutral
2019-11-08 18:58:58+00:00,"""FOLLOW GOD"" 

https://t.co/e3SRwWExir https://t.co/Pqy7qvc0aB",1794,11025,69626,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EI31T3PU4AABBLt?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EI31T3PU4AABBLt?format=jpg&name=large'}]",follow god,0.0,Neutral
2019-11-03 15:19:53+00:00,"“JESUS IS KING”
Sunday Service Experience
The Forum Los Angeles Today

https://t.co/Xu4WGECVsT https://t.co/xci1nkfjVt",1259,2522,25587,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EIdTNjbWoAYe8xU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EIdTNjbWoAYe8xU?format=jpg&name=large'}]",jesus king sunday service experience forum los angeles today,0.0,Neutral
2019-10-31 21:21:44+00:00,"“JESUS IS KING”

https://t.co/OqvrhkLBIc https://t.co/E0JZJH3fwU",1610,5973,50642,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EIPJQ6SWkAAds4Y?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EIPJQ6SWkAAds4Y?format=jpg&name=large'}]",jesus king,0.0,Neutral
2019-10-27 18:00:19+00:00,"JESUS IS KING
SUNDAY SERVICE EXPERIENCE
NOON PT LIVESTREAM
https://t.co/pJr7fEIN9S https://t.co/ykxoeG7qv8",1826,5164,45949,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EH50znFUEAA1HRk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EH50znFUEAA1HRk?format=jpg&name=large'}]",jesus king sunday service experience noon livestream,0.0,Neutral
2019-10-25 05:18:44+00:00,"To my fans

Thank you for being loyal &amp; patient

We are specifically fixing mixes on “Everything We Need” “Follow God” &amp; “Water”  
 
We not going to sleep until this album is out!",12947,42731,318514,,fans thank loyal amp patient specifically fixing mixes everything need follow god amp water going sleep album,0.3333333333333333,Positive
2019-10-24 22:37:24+00:00,"“JESUS IS KING”
      Midnight https://t.co/EMYldzBXCU",7920,59682,239233,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EHrXdNAU0AEgDJV?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EHrXdNAU0AEgDJV?format=jpg&name=large'}]",jesus king midnight,0.0,Neutral
2019-10-21 05:17:12+00:00,"“JESUS IS KING”
    OCT 25th https://t.co/Ug4ghlQYk7",11355,99256,374441,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EHYMUCCU4AExxvF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EHYMUCCU4AExxvF?format=jpg&name=large'}]",jesus king oct 25th,0.0,Neutral
2019-01-01 21:23:31+00:00,One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because I’m black,13004,14576,115706,,one favorite many things trump hat represents people tell black,0.2777777777777778,Positive
2019-01-01 21:18:05+00:00,Spoke with Joe Rogan    Podcast coming soon🔥🔥🔥,6380,53157,290521,,spoke joe rogan podcast coming soon,0.0,Neutral
2019-01-01 21:11:00+00:00,From now on I’m performing with my mutherfucking hat on 🐉🐉🐉,4889,8080,82161,,performing mutherfucking hat,0.0,Neutral
2019-01-01 20:58:27+00:00,Love everyone      Start the year clean      Just be     All love,1436,17241,64312,,love everyone start year clean love,0.45555555555555555,Positive
2019-01-01 20:44:00+00:00,2024,2481,9432,65910,,2024,0.0,Neutral
2019-01-01 20:42:17+00:00,Free thought,1083,4453,22564,,free thought,0.4,Positive
2019-01-01 20:35:35+00:00,We will change the world.  God is on my side. I am a Christian. I am a tax payer. I am myself. God is with us.,2336,8600,63878,,change world god side christian tax payer god,0.0,Neutral
2019-01-01 20:34:22+00:00,Love everyone,856,5894,25615,,love everyone,0.5,Positive
2019-01-01 20:33:37+00:00,Blacks are 90% Democrats     That sounds like control to me 🤔,5757,8870,62395,,blacks democrats sounds like control,0.0,Neutral
2019-01-01 20:32:53+00:00,They will not program me,1934,9322,50565,,program,0.0,Neutral
2019-01-01 20:31:47+00:00,Just so in 2019 you know where I stand,536,1383,11755,,2019 know stand,0.0,Neutral
2019-01-01 20:29:22+00:00,Trump all day,12635,20111,108905,,trump day,0.0,Neutral
2019-01-01 19:00:07+00:00,Keep moving forward,1161,40829,111139,,keep moving forward,0.0,Neutral
2019-01-01 00:22:09+00:00,Yeezy winter campaign 😂😂😂 https://t.co/wR6401unNW,354,5084,68853,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DvyPNkZU8AEUhz6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DvyPNkZU8AEUhz6?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DvyPNkbU8AA9bb_?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DvyPNkbU8AA9bb_?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DvyPNkZU8AA4boQ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DvyPNkZU8AA4boQ?format=jpg&name=large'}]",yeezy winter campaign,0.0,Neutral
2019-01-01 00:11:28+00:00,2019 we going in     Always remember we did five albums in a row       I love making music     We always feel the love,816,5184,49656,,2019 going always remember five albums row love making music always feel love,0.5,Positive
2018-12-31 20:20:12+00:00,Love everyone,895,12079,51369,,love everyone,0.5,Positive
2018-12-31 20:18:53+00:00,If something’s on my mind and spirit I let it out,449,5214,23526,,something mind spirit let,0.0,Neutral
2018-12-31 20:17:35+00:00,Tweeting is legal and also therapeutic,1262,25613,103146,,tweeting legal also therapeutic,0.2,Positive
2018-12-31 20:17:14+00:00,See when you care about your family you don’t let no man push you to do nothing that could risk your freedom,278,1689,12393,,see care family let man push nothing could risk freedom,0.0,Neutral
2018-12-31 20:15:38+00:00,If I got any cooler I would freeze to death,3879,153284,384419,,got cooler would freeze death,0.0,Neutral
2018-12-31 20:15:19+00:00,I ain’t never followed anyone else’s methods     I ain’t trying to be cool,281,4509,18936,,never followed anyone else methods trying cool,0.35,Positive
2018-12-31 20:13:23+00:00,Or it’s cool if it’s a diss record because it’s more entertaining? Ima break all codes. I ain’t taking advice from no one who ain’t do nothing to actually help,318,985,10335,,cool diss record entertaining ima break codes taking advice one nothing actually help,0.2833333333333333,Positive
2018-12-31 20:10:52+00:00,I only play by God’s rules. I don’t follow no man made codes,1104,8856,39120,,play god rules follow man made codes,0.0,Neutral
2018-12-31 03:57:55+00:00,even the haters     haters are fans too,640,9990,44901,,even haters haters fans,0.0,Neutral
2018-12-31 03:56:03+00:00,We appreciate all the real ones who made it through 2018 with us    Thank goodness for all of our fans and supporters,495,4052,31940,,appreciate real ones made 2018 thank goodness fans supporters,0.2,Positive
2018-12-31 03:54:56+00:00,We feel the love,192,2608,15884,,feel love,0.5,Positive
2018-12-31 03:54:45+00:00,Everything happens for a reason,673,43585,97348,,everything happens reason,0.0,Neutral
2018-12-31 03:52:35+00:00,2019 we’re already so thankful for the blessings in order,209,7322,26848,,2019 already thankful blessings order,0.0,Neutral
2018-12-31 03:51:17+00:00,Refresh,613,6298,25547,,refresh,0.0,Neutral
2018-12-31 03:51:06+00:00,New designs new music new ideas renewed spirit we changing everything everyday the vision is crystal,289,2534,18974,,new designs new music new ideas renewed spirit changing everything everyday vision crystal,0.05227272727272726,Positive
2018-12-31 03:48:15+00:00,I feel stronger than ever    We are stronger than ever,303,3583,19700,,feel stronger ever stronger ever,0.0,Neutral
2018-12-31 03:39:50+00:00,We feel soooo much love. So much good energy. So much good will,200,1965,12792,,feel soooo much love much good energy much good,0.6333333333333333,Positive
2018-12-31 03:39:26+00:00,I’m drug free and my spirit is connected. No weapon formed against us shall prosper,978,6956,53600,,drug free spirit connected weapon formed shall prosper,0.4,Positive
2018-12-31 03:38:10+00:00,I got to be myself and nobody had to “let me”,171,3740,19009,,got nobody let,0.0,Neutral
2018-12-31 03:37:31+00:00,2018 was so beautiful,1781,24709,84756,,2018 beautiful,0.85,Positive
2018-12-31 03:14:10+00:00,We’re super happy,782,9564,48283,,super happy,0.5666666666666667,Positive
2018-12-30 20:26:50+00:00,My dad got me a drone for Christmas 🔥🔥🔥,2438,9061,122561,,dad got drone christmas,0.0,Neutral
2018-12-29 16:36:16+00:00,All positive vibes,1176,33613,95814,,positive vibes,0.22727272727272727,Positive
2018-12-29 15:56:44+00:00,Love everyone,2380,35158,141524,,love everyone,0.5,Positive
2018-12-29 02:07:35+00:00,Oxygen cost twenty dollars https://t.co/R86SfKWEpM,1110,4345,40831,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DvjKlrJVAAA1LK1?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DvjKlrJVAAA1LK1?format=jpg&name=large'}]",oxygen cost twenty dollars,0.0,Neutral
2018-12-29 01:56:44+00:00,Wait for it... https://t.co/BcpWSARsw1,527,1360,18437,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DvjIH8-UUAANIFt?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DvjIH8-UUAANIFt?format=jpg&name=large'}]",wait,0.0,Neutral
2018-12-26 15:53:43+00:00,My dad said he sees a green aura around me so I looked this up and this described me perfectly https://t.co/gnUvpP01Nx,1693,2799,35352,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DvWq7UZUUAAw-d0?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DvWq7UZUUAAw-d0?format=jpg&name=large'}]",dad said sees green aura around looked described perfectly,0.4,Positive
2018-12-25 05:28:23+00:00,Bff https://t.co/wwGQihtBen,1343,11291,119983,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1077435683180969984/pu/img/9gsNpjVn0T_ml3au.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1077435683180969984/pu/vid/1280x720/F1F54AQm-Vp9vkqk.mp4?tag=6', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1077435683180969984/pu/pl/zNaWEmY9woiUsfbD.m3u8?tag=6', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1077435683180969984/pu/vid/640x360/Rr_7lSRSHCOQMm90.mp4?tag=6', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1077435683180969984/pu/vid/320x180/wnEOAeQULbMnmFc5.mp4?tag=6', 'bitrate': 256000}], 'duration': 17.95, 'views': 6976680}]",bff,0.0,Neutral
2018-12-25 03:55:34+00:00,Legendary Christmas https://t.co/tSdUXB8HF3,362,2726,36102,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1077412199189045249/pu/img/hDtiMl-2PnO4N34l.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1077412199189045249/pu/vid/640x360/qNeLmBrRlWYwNzqB.mp4?tag=6', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1077412199189045249/pu/pl/vdZX8Fux4hytH06e.m3u8?tag=6', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1077412199189045249/pu/vid/320x180/xm4JNqjEbN0Sgg0Y.mp4?tag=6', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1077412199189045249/pu/vid/1280x720/L8-W8YWkBnVn1Bod.mp4?tag=6', 'bitrate': 2176000}], 'duration': 13.558, 'views': 1241067}]",legendary christmas,1.0,Positive
2018-12-23 00:54:04+00:00,Pulling up in the may bike 😂 https://t.co/bNFc1RoSud,2900,47722,254264,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1076641991704817664/pu/img/ZUBQbMaIAJNLhvPq.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1076641991704817664/pu/vid/360x640/HbSTxlDf9ocaPs-e.mp4?tag=6', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1076641991704817664/pu/vid/320x568/-ZEgpRk6k3XSCPzg.mp4?tag=6', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1076641991704817664/pu/pl/kNLQH1Qeczc7aH2q.m3u8?tag=6', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1076641991704817664/pu/vid/720x1280/SQkJXNcTlB6ZByrq.mp4?tag=6', 'bitrate': 2176000}], 'duration': 19.9, 'views': 6581569}]",pulling may bike,0.0,Neutral
2018-12-21 21:25:45+00:00,Cube and Short 🐐🐐 https://t.co/kGaduxWabJ,366,1480,21999,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Du-G-cXUYAA-EOo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Du-G-cXUYAA-EOo?format=jpg&name=large'}]",cube short,0.0,Neutral
2018-12-19 03:13:41+00:00,Yeezy colors https://t.co/dblBPmYWzO,755,2489,40381,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Duv50sdUwAEwrDw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Duv50sdUwAEwrDw?format=jpg&name=large'}]",yeezy colors,0.0,Neutral
